audio_url,score1,score2,score3,average
4/Q_show_4q9XorSnlPqLGzGJw88hBN_2NWednjraGZGq2GRqe5BiG_191.0.mp3,2.5,5,4,3.83333333333333
4/E_show_4ETrBShPQeSIK9aKcOuvPY_19aGN3y5DN3xkqC9e8g2ZP_1129.9.mp3,4,5,5,4.66666666666666
4/4_show_44pI1bcAKbrA2fLZpwJF4X_38Bvag2GtKLPdaZDnqBGQd_2485.6.mp3,3.5,5,2.5,3.66666666666666
4/X_show_4XKvjmFiZLxWZ58vBfT4v9_5796WosmS1t1TsQiVnjaVj_1272.5.mp3,3,5,2.5,3.5
0/5_show_05QoSdjCCWgxKY2FBlPjBs_2fS9rVjnaBAGruyM5bDM2N_2684.8.mp3,3.5,5,4,4.16666666666666
0/L_show_0L0j6X6cf3DO1Bs0D0K4Ch_020HHlbc0Fo4ICM14o1Lev_205.5.mp3,5,1,3.5,3.16666666666666
0/O_show_0Od5KsH8uXsR2I1f6eSYAG_20yWcIZ6nDzboN5Tzv9dqt_1412.6.mp3,4,4,3,3.66666666666666
0/P_show_0PLwTuWg46pIx4ogN9ytpF_3HUHAHjVHHXk1qRiaYCMYa_1308.5.mp3,0.5,0.5,1,0.666666666666666
0/5_show_05QUsdVlicccOQmC9Y4tO4_3B2B9kmPVIadME2skyFbMJ_235.8.mp3,5,1.5,4.5,3.66666666666666
0/5_show_05QUsdVlicccOQmC9Y4tO4_1Sh27TYWpf5p3rf4BIW1UN_2120.5.mp3,2.5,3,3,2.83333333333333
0/M_show_0M6jfmNPPAlqNtOkYZFyPt_5OKAPBUV4tJRxytQf8rMom_3418.9.mp3,4.5,3.5,4.5,4.16666666666666
0/R_show_0ryb76VEJNI9l8T584q2ff_2LvQnS4FRJWtCnKnOSgG0J_1774.2.mp3,4.5,4,2,3.5
0/5_show_05QoSdjCCWgxKY2FBlPjBs_2fS9rVjnaBAGruyM5bDM2N_314.1.mp3,2,0,3.5,1.83333333333333
0/F_show_0fNhSmtyzHk4siGWFHgRoZ_7JPC1L3VZQNo0EzC63sEzf_705.1.mp3,1.5,2.5,4,2.66666666666666
0/U_show_0uZVjN3M7Sy7i5RJI7Dqrw_27VjGrkz8QxtIwRVX0SdCb_1627.5.mp3,1.5,1.5,4,2.33333333333333
0/I_show_0i4SJwrYjxs3Bd5Yqx4Pbw_7xuO6vdDOJAks9kv4MhZ8g_128.5.mp3,2,4,4,3.33333333333333
0/L_show_0L0j6X6cf3DO1Bs0D0K4Ch_5064V5Bz4oF3JgS6rflPbd_1234.0.mp3,1.5,3,4,2.83333333333333
0/I_show_0iX09iRkw0IUFlhvQQykcS_2n7u5DhoCjuVgBiaHLrGo9_534.9.mp3,1.5,1,4,2.16666666666666
4/E_show_4ETrBShPQeSIK9aKcOuvPY_19aGN3y5DN3xkqC9e8g2ZP_1085.0.mp3,5,5,5,5
4/P_show_4pywkMoleb20OQk6XGOKNH_6IL2yA1D6WeHNRMGYNUHbL_1569.5.mp3,2.5,3.5,2.5,2.83333333333333
4/X_show_4xRXwvD8lVWrx30Le8SoYc_3oB28fsesZBV5NBqv1acKC_157.2.mp3,3.5,3.5,1.5,2.83333333333333
4/4_show_44pI1bcAKbrA2fLZpwJF4X_3Ps6nA6TBYtIZOWidQlHS4_41.0.mp3,3,3.5,2.5,3
4/Q_show_4q9XorSnlPqLGzGJw88hBN_5CGnFh9Z20hEV2qp0BOB7X_279.7.mp3,5,5,2.5,4.16666666666666
0/C_show_0CUiKFAMLfs7M3w5BoYlAG_6ljLixsTRyhdZ5sfkLJ1zT_359.4.mp3,2,0.5,3.5,2
0/I_show_0iX09iRkw0IUFlhvQQykcS_2n7u5DhoCjuVgBiaHLrGo9_657.8.mp3,3,0.5,3,2.16666666666666
0/H_show_0h4iELZhWMcF2TJJRd2QIs_75biJHWMw9PNf1dy4UWhv7_53.3.mp3,2.5,4,3.5,3.33333333333333
0/L_show_0L04op9D76TOfmzm7yOf9T_0hQDVKQKExV1q9MImMOFeM_1149.2.mp3,3.5,1,3.5,2.66666666666666
0/R_show_0ryb76VEJNI9l8T584q2ff_2LvQnS4FRJWtCnKnOSgG0J_2343.0.mp3,2,2,4.5,2.83333333333333
0/J_show_0JzjzwJcRqFZ3BcACtahh8_498FT7VEgjRhnjurwxS2eR_1190.7.mp3,3,3.5,4,3.5
0/B_show_0BHrT8beUzcFKkU4PUs0P0_6izW59CXnzdywNYjhGi83p_752.7.mp3,4,2.5,4.5,3.66666666666666
0/5_show_058nTf22elnQgslKIMseIs_4AEuMtJ8jmTcItQMKFkQdg_1446.6.mp3,3,0.5,3.5,2.33333333333333
3/N_show_3n6bSMDxhcFimGAzy0gVKr_4JRQ8b8R5ptv4hClCR4z7d_1364.2.mp3,3.5,4,4.5,4
3/A_show_3AaMo6PW1pzT33ENNpVxj2_48zubHoeHzgb0Das0O0R6O_26.2.mp3,4,1.5,4,3.16666666666666
3/G_show_3giLf3qD6EUTMGZbgUf4S2_3pRaWdlqppfFuekTayvMPT_1882.5.mp3,4,3.5,4.5,4
3/G_show_3GGLFV1HoBAUuRRONbAaLd_4GShpcxKAjCHfw1CfJHBHR_651.1.mp3,4,2.5,4,3.5
3/F_show_3fRscn4FKJJM8k7Hwcs15b_0rMdD7fU8goIX8uSzgRBUx_90.9.mp3,4,1.5,4,3.16666666666666
3/X_show_3X3ZZBDZAvFL1SRnPc1eZ0_243qO63pUq9lCdCca8d975_1523.8.mp3,4.5,3,4.5,4
3/C_show_3cIh6ejnk3lUUVhqSKzPUS_5Z3ZHJrq5sTjeYqB5CJldY_2254.5.mp3,4,4,4,4
3/W_show_3WiXth3YP3vxoAKeubd4sv_5Xr0Ke1lKzPJvJNBMgAfsK_4199.1.mp3,4,4,4,4
3/F_show_3F4mn5IuGUdl3Ei0CoNkac_4ahWJPZAUBzz49GZ7Xm22L_2616.2.mp3,4.5,4,4.5,4.33333333333333
3/N_show_3NA20RWdSNIWlQ3j3j40Gv_5eCe2essqMWyxKQU13Ps5I_1409.3.mp3,4,1,4,3
4/3_show_43mTFxSHXF7Xtvjx4TF0Dc_40nPDbyTHqdTajePfa5Bfq_1899.2.mp3,3.5,3,1,2.5
4/E_show_4ETrBShPQeSIK9aKcOuvPY_66wfvJvNoKtLqs14MGCHBC_2467.0.mp3,4,4.5,3,3.83333333333333
4/X_show_4xFofN0BxL5WBSukJwsdOF_1xqeFtePJPMmDcCV97MCKV_801.2.mp3,2,4,4,3.33333333333333
4/Q_show_4qPnBYJhKgvlIlCWD7A8Lb_0G9PQcxvOsfG94yXlveDS2_1722.8.mp3,2,1,3,2
4/C_show_4c2xR0T7dgjpAM5xMd4veL_0tz20mAMh9FScHjaSOUpr6_2580.7.mp3,3,1.5,4.5,3
4/C_show_4cgPu8JGLXSm2PWUQ9CaZd_71GVumsP7PtWCfnZblDWKo_1130.2.mp3,3,4,5,4
4/S_show_4SBtOWGEOmD9pmltgIXO8r_385PrkFiUZd1dtvwlMYE1O_1012.3.mp3,2,1.5,3.5,2.33333333333333
4/C_show_4csHQswYe6XPsMILwoarr0_3knN8Y18qoHVykmo8tNPMT_1120.2.mp3,2,3.5,5,3.5
0/6_show_06DN2th96dYmRtHEQFNKTo_0LCTVexc6GNRwt6BOQGzof_284.1.mp3,4.5,2.5,3.5,3.5
0/5_show_05QUsdVlicccOQmC9Y4tO4_4rzSQdfS26O7l5aIeE3PBH_1439.2.mp3,4.5,3,5,4.16666666666666
0/5_show_058nTf22elnQgslKIMseIs_4AEuMtJ8jmTcItQMKFkQdg_707.1.mp3,4.5,1,1,2.16666666666666
0/C_show_0CkR1JBH9RZYpxlF39BM8N_5OHe56ZgpvsA7lD7LMGKJe_264.2.mp3,2.5,2,5,3.16666666666666
0/I_show_0i4SJwrYjxs3Bd5Yqx4Pbw_7xuO6vdDOJAks9kv4MhZ8g_214.4.mp3,4,2.5,1,2.5
0/U_show_0uZVjN3M7Sy7i5RJI7Dqrw_27VjGrkz8QxtIwRVX0SdCb_688.8.mp3,4.5,1.5,2.5,2.83333333333333
0/K_show_0KFhETVVVR2FyPZG0Rpd6m_3yj3nT6vSn7IT1uZqnkDGw_927.7.mp3,4.5,3,5,4.16666666666666
0/P_show_0PLwTuWg46pIx4ogN9ytpF_3HUHAHjVHHXk1qRiaYCMYa_3839.6.mp3,1,1,0,0.666666666666666
0/G_show_0gp9WszDmlifYKTHOOc8Sv_0dPY9uo2nS8w9np34G0xwD_1792.7.mp3,4,2.5,1.5,2.66666666666666
2/J_show_2JrTqfIIdIA83H7o3aRz2d_1dCvMBsI1lDV5hBatXaFe6_2935.7.mp3,0,2,3.5,1.83333333333333
2/V_show_2Vh5jVI1EdMDeHs3N8XoME_6ICVLmEiDQhhzyaE0Rh4he_245.3.mp3,2.5,5,3.5,3.66666666666666
2/V_show_2Vh5jVI1EdMDeHs3N8XoME_28Teud31e8EJ3CvH0xaDCJ_4129.9.mp3,2.5,2,3.5,2.66666666666666
2/V_show_2Vh5jVI1EdMDeHs3N8XoME_6ICVLmEiDQhhzyaE0Rh4he_1019.6.mp3,2.5,4.5,3,3.33333333333333
2/V_show_2Vh5jVI1EdMDeHs3N8XoME_6ICVLmEiDQhhzyaE0Rh4he_264.1.mp3,4,4,3.5,3.83333333333333
2/O_show_2ObMaZy4PGpDLb6xgaoyPf_2Vv1pOviK0r6Tx3Pj4k9i6_4727.8.mp3,0.5,1,3.5,1.66666666666666
6/A_show_6aPLLF1K5MOi68NEJpkDjC_483Kuqjyyb2SeDRGhEANBr_791.0.mp3,1,4.5,5,3.5
6/S_show_6SZVsPIxPfVs6aavqM1peY_4BKqoSnXQ9TbHIa52gf8pC_194.7.mp3,4.5,4,5,4.5
6/H_show_6hYzzPnhjDlefnLSCPYO1c_5Pf1vXWc2OAU9xP9mQUnot_1818.8.mp3,0.5,4,4,2.83333333333333
6/I_show_6I73b0kVHO6bg3FOmFUpdA_0ngVj5IERuuHMgTlqOEk5N_908.6.mp3,4.5,3.5,5,4.33333333333333
6/U_show_6UtpK2v8AJGmCfLEFlE0Zd_6whMOWVclxYeGirVL3R4gB_2230.8.mp3,1.5,3.5,5,3.33333333333333
6/A_show_6aPLLF1K5MOi68NEJpkDjC_3hqhjeDOliqQo4hj3WfpPo_330.3.mp3,0.5,4,3.5,2.66666666666666
6/L_show_6LfE4N2p3KP7hWjoFpHdDB_4QaKVn7Aefwxb5dnehmaXz_1981.3.mp3,1,4.5,5,3.5
6/F_show_6fPsNbi8m8mCIyGZH1YGm1_6dCvGpZj87FAL5ccmHInIY_1123.8.mp3,1.5,4,5,3.5
6/9_show_697yqntx4P1pqeVsK3qm2K_7DOfhtOOV01euzNS6Jk9P0_2492.1.mp3,4,4.5,5,4.5
6/4_show_64cKQJzXoz5aNUxoY7dct8_5NcYoGtbuaGUrIrON5IXrT_1394.0.mp3,1.5,4,5,3.5
6/0_show_60R5LY7sho441eisyQeEz8_4lPYgefgQpYgFMJssqLk8Z_1524.2.mp3,4.5,1.5,1,2.33333333333333
6/6_show_66ZRcVrJNxQsc6fvnksGVr_17PHWDKsfcUv3rLltms41w_805.6.mp3,4.5,1.5,4,3.33333333333333
6/E_show_6EQzQBx9g8sLhB6pJl8dVp_50e0uMppN11gk7VUvQBdqO_729.9.mp3,4.5,4.5,4.5,4.5
6/3_show_63htShmtfDi2UGrZ7xSHZg_3ebb5Mad0JZgBQZIfdBhcC_1904.5.mp3,4.5,1,3,2.83333333333333
6/S_show_6sY90mdRx78qRAQKV8xEJe_4yxklELWyRTf6N50bTvsrW_417.2.mp3,4.5,1.5,4.5,3.5
6/S_show_6SZVsPIxPfVs6aavqM1peY_7AmB2Q77JSBc1HrNUcZBjX_1486.8.mp3,4.5,1.5,3,3
6/W_show_6wzn2tT5CeWyYpDU9O14bf_6HCvxq2x45r10WXQSsqiAL_1442.8.mp3,4.5,2.5,2,3
6/4_show_643N39FefZv0PvQ3GMmdTw_217LqHS8t6XSEbonVFzSb1_1252.0.mp3,4.5,4,4,4.16666666666666
6/H_show_6hpT79G1WNUQ1h9aOyYBh7_3Z1GtMfQmTryiCiT8lh7NB_49.7.mp3,4.5,2.5,4,3.66666666666666
1/J_show_1jFYnTSP29jx6mzWvysW3Q_1XMmYY9MwFrp2LKlIdBrgi_1781.2.mp3,2,1.5,2.5,2
1/8_show_18BwQFE9t9oKG6NhAWIOkU_7tkLgHWhTgXCkJxffiyYe2_2597.6.mp3,2.5,3,4,3.16666666666666
1/7_show_17u4ErphC5QVEJNsMvqvBh_3ynZL5caaRpUY1lhxhPuNU_66.3.mp3,2,4,3.5,3.16666666666666
1/N_show_1NYapdwaDYbvwht9veXDAK_4wG64YRfkTlhh07bXv0ZTs_1561.6.mp3,3.5,2,2.5,2.66666666666666
1/K_show_1kAlMjcwRC55YfFWF8MGi3_0J97RUTRYaz4MDujXQ1Lua_67.9.mp3,1.5,3.5,3,2.66666666666666
1/S_show_1scLYjlJmAY5GefgXhPbsc_2gnBLQ7d06E9c3sVXb5vMu_356.9.mp3,3.5,3.5,4.5,3.83333333333333
1/H_show_1HKgU6WUDMZTnFChe8KT0Q_5Y6NqwFaCP1uo5yncecpDz_1703.7.mp3,3.5,3.5,3,3.33333333333333
1/8_show_18BwQFE9t9oKG6NhAWIOkU_5QxfLiJISH9CRZ1Fpn2NJp_965.8.mp3,1.5,4.5,3,3
6/S_show_6SZVsPIxPfVs6aavqM1peY_4S9SzQYYkGlETDHPgFHvkx_2902.1.mp3,5,4.5,5,4.83333333333333
6/9_show_697yqntx4P1pqeVsK3qm2K_7DOfhtOOV01euzNS6Jk9P0_565.8.mp3,5,4.5,2.5,4
6/U_show_6uRYvpYOClIRs6o80FRFRN_1sPvlTx0B8ZVuHdvIPdp5u_1367.0.mp3,5,4.5,1.5,3.66666666666666
6/U_show_6UtpK2v8AJGmCfLEFlE0Zd_6whMOWVclxYeGirVL3R4gB_2103.8.mp3,5,4,3.5,4.16666666666666
6/5_show_65jTqiesGQ9vycPWFR4RZx_0b9ty7i41QqUwIr8pTcJKD_113.7.mp3,5,4,3,4
6/I_show_6IUuGlrgkNx1yijdVP3FBB_50cF53HCinl0AzZ77epaH0_910.9.mp3,5,4.5,2,3.83333333333333
6/H_show_6hIIMmro90xMCt91vMcSD0_6doRQIre5ivnp7AUGDf7ys_1160.3.mp3,5,4,3,4
6/9_show_697yqntx4P1pqeVsK3qm2K_7DOfhtOOV01euzNS6Jk9P0_1714.2.mp3,4,4.5,3,3.83333333333333
6/I_show_6I73b0kVHO6bg3FOmFUpdA_7Df1o1OTraEu69ZiD945Nc_1047.6.mp3,4.5,4,1.5,3.33333333333333
3/S_show_3Sr6lWcWlct5mTwMTQ72MH_0NzdMK3G5uiRggBOW6Nyxm_714.0.mp3,4,4,3.5,3.83333333333333
3/H_show_3h2R3XyV2GQFB0uV7bD0mp_4iGFxch6CP9WxoB6UWdA6F_2516.9.mp3,3.5,4,4,3.83333333333333
3/A_show_3aLI2gidrZIxNMh4svVqNX_59Kvyg9FtM1UH4FyHGYWjW_879.1.mp3,3.5,0.5,4.5,2.83333333333333
3/P_show_3pOKKvDzqa83EALgyIUecK_7DE2aApibOsH0pSSOCSi13_1715.6.mp3,4,1.5,4,3.16666666666666
3/N_show_3n6bSMDxhcFimGAzy0gVKr_4JRQ8b8R5ptv4hClCR4z7d_651.2.mp3,4.5,1.5,3.5,3.16666666666666
3/G_show_3giLf3qD6EUTMGZbgUf4S2_7zrUv61Nx9yAU0Wvh0axoh_2766.7.mp3,4,2,4,3.33333333333333
3/X_show_3X3ZZBDZAvFL1SRnPc1eZ0_1rNBao1mKBp0fVPk2wkoUe_1489.2.mp3,3,2.5,4,3.16666666666666
3/F_show_3fRscn4FKJJM8k7Hwcs15b_0rMdD7fU8goIX8uSzgRBUx_1242.2.mp3,3.5,2,4,3.16666666666666
3/W_show_3WqsiboQRHcXTuMhuEZL1T_0X8BG1H5VSbZ2ZIEPejFlt_1031.0.mp3,4,2.5,4,3.5
3/U_show_3U7sN6DzLbNUQXEjcuLPl4_1UN936BkEy3RBnVrXXPTPH_1728.0.mp3,4,3.5,4.5,4
0/C_show_0CkR1JBH9RZYpxlF39BM8N_5OHe56ZgpvsA7lD7LMGKJe_102.3.mp3,5,1.5,2.5,3
0/C_show_0CkR1JBH9RZYpxlF39BM8N_5OHe56ZgpvsA7lD7LMGKJe_992.6.mp3,5,0.5,2.5,2.66666666666666
0/F_show_0f6hCFyGaMKJxlz9onQKvb_1xGW8Y0P40Mm31Iw5T9b8F_2698.1.mp3,1.5,4,2.5,2.66666666666666
0/P_show_0PLwTuWg46pIx4ogN9ytpF_3HUHAHjVHHXk1qRiaYCMYa_4117.6.mp3,1.5,2.5,2.5,2.16666666666666
0/K_show_0KpRrAGb5jh7yoSlxHcRKh_2dLXTq4R6Xjd40oWkQQmRV_1271.7.mp3,0,2.5,2.5,1.66666666666666
0/P_show_0PLwTuWg46pIx4ogN9ytpF_3HUHAHjVHHXk1qRiaYCMYa_2885.5.mp3,1.5,2,2.5,2
0/G_show_0GV1EPX2lvNnkNwnzZgF3F_34R5yxImLw3xbZJNVRtunN_1393.4.mp3,5,2.5,2.5,3.33333333333333
0/J_show_0JzjzwJcRqFZ3BcACtahh8_498FT7VEgjRhnjurwxS2eR_901.1.mp3,1.5,3.5,2.5,2.5
0/Q_show_0QWClW37Xvw2dR0P5bc9KE_79aBYBnKaXbetyvFB3g6IJ_2990.8.mp3,1.5,3.5,2.5,2.5
6/F_show_6fPsNbi8m8mCIyGZH1YGm1_3Wf0cwdtUdb08XIACroyAE_1008.6.mp3,3.5,3.5,4,3.66666666666666
6/M_show_6MhiiWr66guACtbT36XRf2_2Q3nE9Uri5cybI4pnvaDPa_1312.4.mp3,4,2,4,3.33333333333333
6/U_show_6uRYvpYOClIRs6o80FRFRN_1sPvlTx0B8ZVuHdvIPdp5u_3417.4.mp3,4.5,3,4,3.83333333333333
6/W_show_6W3I4kReWdoDjIWuO7wEj9_4Ova37bZUWDvVflE96QZW7_67.5.mp3,4.5,3,3.5,3.66666666666666
6/G_show_6GmJvPWD70fR09iuxsUVS1_2cv60lBja0hPnWrR8qJM8Y_85.5.mp3,5,4.5,4,4.5
6/9_show_69UL1VOUNYOfZHwhHmqlJJ_1HwXuZlgoR9FAQfGxaF6sX_1158.9.mp3,4.5,2.5,4,3.66666666666666
6/F_show_6fPsNbi8m8mCIyGZH1YGm1_3Wf0cwdtUdb08XIACroyAE_803.1.mp3,4.5,1.5,3.5,3.16666666666666
6/L_show_6lZH6D2OjKO182l2MWZtdu_0nTjOJHtTjvVUURpbSqSUA_569.4.mp3,5,2,4,3.66666666666666
6/S_show_6sY90mdRx78qRAQKV8xEJe_7IqnZBob5elVr0teEMkXja_191.6.mp3,4,1,4,3
0/Q_show_0q14aUbVF3rTacMkXccqPT_2LItOGSCqpFQVRV4aAEz7s_1168.0.mp3,3.5,5,5,4.5
0/L_show_0L0j6X6cf3DO1Bs0D0K4Ch_7pWhWZysahohDasMHb856e_253.3.mp3,3.5,1.5,4,3
0/F_show_0FUqB3Ggx2zjJCZ3BcNViz_1EE8Z6zydfKiHOUTFQgwvv_3679.9.mp3,3,1,4,2.66666666666666
0/V_show_0Vd8E5vWnCfB4xucu87WNZ_25UKqAx1kVTgDyodz1p5I6_284.7.mp3,4,0,4,2.66666666666666
0/I_show_0iX09iRkw0IUFlhvQQykcS_6n3V5M0V9qff6864QaKTQq_277.5.mp3,4.5,1.5,4,3.33333333333333
0/Q_show_0Q4ThOFNfLmFPESqAjFctV_2V85aFmsJjzazfGhthlO6K_1258.7.mp3,5,3,5,4.33333333333333
0/V_show_0Vd8E5vWnCfB4xucu87WNZ_25UKqAx1kVTgDyodz1p5I6_760.4.mp3,4,5,5,4.66666666666666
0/V_show_0Vd8E5vWnCfB4xucu87WNZ_25UKqAx1kVTgDyodz1p5I6_501.8.mp3,3,5,3.5,3.83333333333333
4/N_show_4NNO0yIIxzSsZTXR0XnaP7_1UNu0yOKCZVzZBdFw4chE7_2414.5.mp3,4,2.5,3,3.16666666666666
4/A_show_4ApnX5fc4a14wT5uhMHa76_1tcigLFLalumCxpPnWIdF5_2551.7.mp3,4,1.5,4,3.16666666666666
4/G_show_4gqIToEF1aYynAALHcUrma_4366X4FARXuYDzhA2Itjoz_103.0.mp3,4,2.5,3,3.16666666666666
4/J_show_4j8RXYWVPZ2ZiqmvDnL9pL_7CVR5fSnvc41QbDPhfc6ab_228.9.mp3,3.5,2,3,2.83333333333333
4/G_show_4gqIToEF1aYynAALHcUrma_4366X4FARXuYDzhA2Itjoz_369.7.mp3,3.5,2.5,3.5,3.16666666666666
4/N_show_4NNO0yIIxzSsZTXR0XnaP7_6aXbjFtu7zNw17uw0ZD1nS_2166.1.mp3,3.5,2,3,2.83333333333333
4/4_show_44pI1bcAKbrA2fLZpwJF4X_3Ps6nA6TBYtIZOWidQlHS4_3135.5.mp3,4,1.5,3.5,3
4/N_show_4NNO0yIIxzSsZTXR0XnaP7_5baPWX9ErccW8geXFSqeEb_224.6.mp3,3.5,1.5,4,3
4/Q_show_4qPnBYJhKgvlIlCWD7A8Lb_0G9PQcxvOsfG94yXlveDS2_2819.2.mp3,4,2,4,3.33333333333333
4/E_show_4ETrBShPQeSIK9aKcOuvPY_66wfvJvNoKtLqs14MGCHBC_1775.3.mp3,4,3,2.5,3.16666666666666
0/I_show_0iX09iRkw0IUFlhvQQykcS_6n3V5M0V9qff6864QaKTQq_3036.6.mp3,5,4.5,3.5,4.33333333333333
0/T_show_0TkS08s5KaxQX5pyjtrK8T_4LdNdgzQwK7stuTpcS6k4W_104.1.mp3,5,4,5,4.66666666666666
0/W_show_0WI3WZvD4AW6YqHrDATUMK_1UnRYQmJlS3yi8Tu5wthND_142.9.mp3,5,4.5,1.5,3.66666666666666
0/C_show_0cLAi0qjIg5Izfl41cz4zC_07Eu7oar3SING0kkTi8Ycm_494.2.mp3,5,5,3,4.33333333333333
0/L_show_0L0j6X6cf3DO1Bs0D0K4Ch_3NoNKnIvzaTjtbuHWSa3Gb_246.7.mp3,5,4.5,2,3.83333333333333
0/W_show_0WI3WZvD4AW6YqHrDATUMK_1UnRYQmJlS3yi8Tu5wthND_2229.0.mp3,2.5,4.5,3.5,3.5
0/L_show_0L04op9D76TOfmzm7yOf9T_0hQDVKQKExV1q9MImMOFeM_555.9.mp3,5,4,2,3.66666666666666
0/F_show_0FUqB3Ggx2zjJCZ3BcNViz_1EE8Z6zydfKiHOUTFQgwvv_708.7.mp3,5,4.5,4,4.5
0/I_show_0iX09iRkw0IUFlhvQQykcS_6n3V5M0V9qff6864QaKTQq_2305.3.mp3,1.5,3.5,5,3.33333333333333
7/G_show_7gpmPhrFM2SWtJLNNohB8I_1x2b05nol9xFqH74bqoZf8_594.6.mp3,4,4,3.5,3.83333333333333
0/P_show_0PLwTuWg46pIx4ogN9ytpF_3HUHAHjVHHXk1qRiaYCMYa_716.7.mp3,2.5,4,1,2.5
0/0_show_00EtOl58AarzgrzIy2w7zt_5DcobCZeZhdM8tngoL0bLm_1123.3.mp3,2.5,4,1.5,2.66666666666666
0/L_show_0L04op9D76TOfmzm7yOf9T_5loOKBbBKwjn2GuPqOewpa_754.7.mp3,2.5,4,1.5,2.66666666666666
0/0_show_00EtOl58AarzgrzIy2w7zt_5DcobCZeZhdM8tngoL0bLm_317.0.mp3,2.5,4,2.5,3
0/5_show_058nTf22elnQgslKIMseIs_4AEuMtJ8jmTcItQMKFkQdg_2611.3.mp3,2.5,4,2.5,3
0/M_show_0M6jfmNPPAlqNtOkYZFyPt_5OKAPBUV4tJRxytQf8rMom_3025.9.mp3,1.5,4,2,2.5
0/H_show_0h4iELZhWMcF2TJJRd2QIs_5E7gVwAbSFgRUz2r5TjmhM_785.7.mp3,2.5,4,1.5,2.66666666666666
0/6_show_06DN2th96dYmRtHEQFNKTo_0LCTVexc6GNRwt6BOQGzof_581.3.mp3,2.5,4,0.5,2.33333333333333
0/Q_show_0q14aUbVF3rTacMkXccqPT_2LItOGSCqpFQVRV4aAEz7s_1088.8.mp3,1.5,4,4.5,3.33333333333333
4/0_show_4053MooFmLA18LOnZvJtsJ_0PeBiLmGqmRy2tNestPpsZ_1335.2.mp3,5,2.5,3,3.5
4/D_show_4doKHu5lc4QNxJUL21zIjZ_1PzzPnC9f9FtjKEniW1NJH_1914.9.mp3,2.5,1.5,1.5,1.83333333333333
4/A_show_4ApnX5fc4a14wT5uhMHa76_1tcigLFLalumCxpPnWIdF5_4197.1.mp3,1.5,1.5,2,1.66666666666666
4/N_show_4NmNRU6jCifVv2n0zqlnl3_3sc4csDzmpJV7Hgoj38c49_1255.4.mp3,1.5,3,3,2.5
4/N_show_4NNO0yIIxzSsZTXR0XnaP7_7ktGYVlaT9eAVybEKWX9NQ_443.4.mp3,3,3.5,3.5,3.33333333333333
4/J_show_4Ji22RSDXGx73qo67TxQTs_3kXE8IQiH9QDEvSNWI8ify_1172.4.mp3,1.5,1.5,4,2.33333333333333
4/S_show_4SBtOWGEOmD9pmltgIXO8r_385PrkFiUZd1dtvwlMYE1O_1436.7.mp3,5,1.5,2.5,3
4/K_show_4K5nnTrJKHVg3TAaiysY7l_1QOlxjrZsx9jkgYEhbpC0I_241.5.mp3,2,2,3.5,2.5
3/E_show_3eA6HqDVdUjHTkl9IuLK1B_55cjM175b1VO8NAXP0PDYt_475.7.mp3,4,3,4.5,3.83333333333333
3/W_show_3WiXth3YP3vxoAKeubd4sv_5Xr0Ke1lKzPJvJNBMgAfsK_3006.2.mp3,4,3,2,3
3/B_show_3bSuYXVQXS7bWp9xv1U8tM_3DI7rKhRhJYhSwlyvHLcnr_3010.3.mp3,4,3,4,3.66666666666666
3/E_show_3eKZGITnT3DtQ2FAcfHoYm_2nxLFHlaM5gClebaq7IPYV_227.2.mp3,4,3,3.5,3.5
3/N_show_3NA20RWdSNIWlQ3j3j40Gv_6y0Fd8gk7kG5Mq9a2M0dsj_1089.6.mp3,3.5,2.5,4,3.33333333333333
3/A_show_3AI6Hvd2ps8kH1XEXu8emH_0kvsvd0Ts15FTH8qEWgG7r_1281.7.mp3,4,3,1,2.66666666666666
3/N_show_3n1kp6H1Mg9jYgWrxvRvB5_7zPUCmOQmYOQhcDFAKgI4m_1588.9.mp3,4,3,3.5,3.5
3/N_show_3NA20RWdSNIWlQ3j3j40Gv_5eCe2essqMWyxKQU13Ps5I_3443.9.mp3,4,3,4,3.66666666666666
3/S_show_3sEAuhqZRxkkg1lWrB5ZLl_1sPfqKYVNK3TpUHidAXWep_58.1.mp3,4,3,5,4
3/N_show_3NA20RWdSNIWlQ3j3j40Gv_6y0Fd8gk7kG5Mq9a2M0dsj_2329.6.mp3,4,3,3,3.33333333333333
2/1_show_217UEMs4tWPkaJHozz3avh_00wUQ2tEB88fUIGHcfQ0Xx_377.8.mp3,3,4,1,2.66666666666666
2/H_show_2hiYsBEVT2bwVFl2h9yvmQ_2XQWLmgsdOCuwhCEuGVasa_46.8.mp3,4,4,1.5,3.16666666666666
2/V_show_2Vh5jVI1EdMDeHs3N8XoME_6ICVLmEiDQhhzyaE0Rh4he_1720.9.mp3,0.5,3.5,1,1.66666666666666
2/J_show_2JrTqfIIdIA83H7o3aRz2d_1dCvMBsI1lDV5hBatXaFe6_1059.0.mp3,2,4,1,2.33333333333333
2/V_show_2Vh5jVI1EdMDeHs3N8XoME_28Teud31e8EJ3CvH0xaDCJ_3349.4.mp3,1.5,4,0.5,2
2/W_show_2wJpmySw3FtVe5uvT2kaAR_6up5qHrPqKLd434FePWvQR_47.9.mp3,5,4,3.5,4.16666666666666
6/O_show_6o8lC0CcRlIclZsbkEOaRL_4Q1fIE2V2wSTTzjKgSOeex_57.3.mp3,3,3.5,3.5,3.33333333333333
